organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000088934	NBNSYS0000011527	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus joannae	Goljan, 1953	Species	Onthophagus (Paleonthophagus) joannae;Onthophagus ovatus		Y					1		LC	IUCN Threat listing (1)	coprophagous	does not feed	open habitats	short sward & bare ground	dung & carrion >> dung, soil humidity >> dry			Mammalia										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000088937	NHMSYS0001719309	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus medius	(Kugelann, 1792)	Species	Onthophagus (Paleonthophagus) vacca;Onthophagus vacca		Y					4	NS	LC; Nationally Scarce	GB Rarity listing (1); IUCN Threat listing (1)	coprophagous	does not feed	open habitats	tall sward & scrub	dung & carrion >> dung, soil humidity >> variable humidity													RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000088935	NBNSYS0000011525	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus nuchicornis	(Linnaeus, 1758)	Species	Onthophagus (Paleonthophagus) nuchicornis;Onthophagus dillwynii;Onthophagus verticicornis;Onthophagus xiphias		Y					8	NR; VU	Nationally Rare; VU	GB Rarity listing (1); IUCN Threat listing (1)	coprophagous	does not feed	open habitats	short sward & bare ground	dung & carrion >> dung, soil humidity >> dry													RedList_GB_post2001-VU			NR-includes												0	0	F	BLACK			
NBNORG0000088936	NBNSYS0000011528	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus similis	(Scriba, L.G., 1790)	Species	Onthophagus (Paleonthophagus) similis;Onthophagus fracticornis		Y					1		LC	IUCN Threat listing (1)	coprophagous	coprophagous	open habitats	tall sward & scrub	dung & carrion >> dung													RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000088930	NBNSYS0000011529	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus taurus	(Schreber, 1759)	Species	Onthophagus (Onthophagus) taurus		Y					32	Extinct; RE	RE	IUCN Threat listing (2)																		RedList_GB_post2001-RE															0	0	F	BLACK			
NBNORG0000091657	NBNSYS0000152720	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus	Onthophagus verticicornis	(Laicharting, 1781)	Species	Onthophagus (Paleonthophagus) nutans;Onthophagus (Paleonthophagus) verticicornis;Onthophagus nutans		Y					32	Extinct; RE	RE	IUCN Threat listing (2)																		RedList_GB_post2001-RE															0	0	F	BLACK			
NBNORG0000088940	NHMSYS0001719318	Animalia	Arthropoda	Insecta	Coleoptera	Histeridae	Onthophilus	Onthophilus punctatus	(Müller, O.F., 1776)	Species	Onthophilus globulosus;Onthophilus sulcatus		Y					8	NR	LC; Nationally Rare	GB Rarity listing (1); IUCN Threat listing (1)	predator	predator	open habitats	tall sward & scrub	habitats >> litter & ground layer			Arthropoda										RedList_GB_post2001-LC			NR-includes												0	0	F	BLACK			
NBNORG0000017208	NBNSYS0000022848	Animalia	Arthropoda	Insecta	Coleoptera	Histeridae	Onthophilus	Onthophilus striatus	(Forster, 1771)	Species			Y					1		LC	IUCN Threat listing (1)	predator	predator	open habitats	tall sward & scrub	habitats >> litter & ground layer			Arthropoda										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000128681	NHMSYS0021226600	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Ontsira	Ontsira antica	(Wollaston, 1858)	Species			Y																																									0	0	F	BLACK			
NBNORG0000117454	NHMSYS0021157925	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Ontsira	Ontsira ignea	(Ratzeburg, 1852)	Species			Y																																									0	0	F	BLACK			
NBNORG0000128682	NHMSYS0021226606	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Ontsira	Ontsira imperator	(Haliday, 1836)	Species			Y																																									0	0	F	BLACK			
NBNORG0000037572	NHMSYS0021048827	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae	Onuphis	Onuphis eremita	Audouin & Milne Edwards, 1833	Species					Y																																							0	0	F	BLACK			
NBNORG0000071835	NHMSYS0000868475	Animalia	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Onychiurus	Onychiurus ambulans	(Linnaeus, 1758)	Species	Onychiurus 'ambulans';Onychiurus circulans;Onychiurus laminatipes		Y																																									0	0	F	BLACK			
NBNORG0000040774	NBNSYS0100000199	Animalia	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Onychiurus	Onychiurus arans	Gisin, 1952	Species			Y																																									0	0	F	BLACK			
NBNORG0000040775	NBNSYS0100000204	Animalia	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Onychiurus	Onychiurus dissimulans	Gisin, 1952	Species			Y																																									0	0	F	BLACK			
NBNORG0000040776	NBNSYS0100000222	Animalia	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Onychiurus	Onychiurus rectospinatus	Stach, 1922	Species			Y																																									0	0	F	BLACK			
NBNORG0000040777	NBNSYS0100000228	Animalia	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Onychiurus	Onychiurus subambulans	Denis, 1935	Species			Y																																									0	0	F	BLACK			
NBNORG0000037574	NBNSYS0000184926	Animalia	Arthropoda	Maxillopoda	Harpacticoida	Laophontidae	Onychocamptus	Onychocamptus mohammed	(Blanchard & Richard, 1891)	Species	Laophonte mohammed;Onchycamptus mohammed		Y	Y	Y	Y	Y																																					0	0	F	BLACK			
NBNORG0000034188	NHMSYS0021052294	Animalia	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Onychocorycaeus	Onychocorycaeus giesbrechti	(Dahl F., 1894)	Species	Corycaeus giesbrechti				Y																																							0	0	F	BLACK			
NBNORG0000112317	NHMSYS0021052298	Animalia	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Onychocorycaeus	Onychocorycaeus ovalis	(Claus, 1863)	Species	Corycaeus ovalis				Y																																							0	0	F	BLACK			
NBNORG0000115966	NHMSYS0021109835	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Onychognathus	Onychognathus morio	(Linnaeus, 1766)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000104770	NHMSYS0020789072	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Onychognathus	Onychognathus nabouroup	(Daudin, 1800)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061216	NHMSYS0000532616	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus assimilis	Schneider, 1845	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061211	NHMSYS0000532591	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus costae	Selys, 1885	Species			Y																																									0	0	F	BLACK			
NBNORG0000061215	NHMSYS0000532611	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus flexuosus	(Schneider, 1845)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061210	NHMSYS0000532586	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus forcipatus	(Linnaeus, 1758)	Species			Y																																									0	0	F	BLACK			
NBNORG0000061212	NHMSYS0000532596	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus lefebvrii	(Rambur, 1842)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061214	NHMSYS0000532606	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus macrodon	Selys, 1887	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061213	NHMSYS0000532601	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus uncatus	(Charpentier, 1840)	Species			Y																																									0	0	F	BLACK			
NBNORG0000003912	BMSSYS0000012376	Fungi	Ascomycota				Onychophora	Onychophora coprophila	W. Gams, P.J. Fisher & J. Webster	Species	Amphichorda coprophila		Y																																									0	0	F	BLACK			
NBNORG0000085985	NHMSYS0021053551	Animalia	Chordata	Aves	Charadriiformes	Laridae	Onychoprion	Onychoprion aleuticus	(Baird, SF, 1869)	Species	Sterna aleutica				Y																																							0	0	F	BLACK			
NBNORG0000085987	NHMSYS0001688283	Animalia	Chordata	Aves	Charadriiformes	Laridae	Onychoprion	Onychoprion anaethetus	(Scopoli, 1786)	Species	Onychoprion anaethetus anaethetus;Onychoprion anaethetus antarcticus;Sterna anaethetus				Y																	CMS_AEWA-A2																						0	0	F	BLACK			
NBNORG0000085986	NHMSYS0021053552	Animalia	Chordata	Aves	Charadriiformes	Laridae	Onychoprion	Onychoprion fuscatus	(Linnaeus, 1766)	Species	Onychoprion fuscata;Onychoprion fuscatus fuscatus;Sterna fuscata				Y																	CMS_AEWA-A2																						0	0	F	BLACK			
NBNORG0000037579	NBNSYS0000184931	Animalia	Mollusca	Cephalopoda	Oegopsida	Onychoteuthidae	Onychoteuthis	Onychoteuthis banksii	(Leach, 1817)	Species					Y																																							0	0	F	BLACK			
NBNORG0000003913	BMSSYS0000012377	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena	Onygena apus	Berk. & Broome	Species			Y																																									0	0	F	BLACK			
NBNORG0000014513	NBNSYS0000017020	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena	Onygena corvina	Alb. & Schwein.	Species			Y																																									0	0	F	BLACK			
NBNORG0000014514	NBNSYS0000017021	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena	Onygena equina	(Willd.) Pers.	Species	Lycoperdon equinum		Y																																									0	0	F	BLACK			
NBNORG0000014515	NBNSYS0000017022	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena	Onygena piligena	Fr.	Species			Y																																									0	0	F	BLACK			
NBNORG0000037581	NBNSYS0000184933	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Onyx	Onyx perfectus	Cobb, 1891	Species					Y																																							0	0	F	BLACK			
NBNORG0000037582	NBNSYS0000184934	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Onyx	Onyx sagittarius	Gerlach, 1950	Species					Y																																							0	0	F	BLACK			
NBNORG0000122868	NHMSYS0021168787	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Onyxacalles	Onyxacalles gibraltarensis	Stüben, 2002	Species			Y	Y																																								0	0	F	BLACK			
NBNORG0000068382	NHMSYS0000604968	Plantae	Charophyta	Zygnematophyceae	Desmidiales	Desmidiaceae	Oocardium	Oocardium stratum	Nägeli	Species			Y																																									0	0	F	BLACK			
NBNORG0000063212	NHMSYS0021055560	Animalia	Mollusca	Gastropoda	Littorinimorpha	Cassidae	Oocorys	Oocorys sulcata	P. Fischer, 1884	Species					Y																																							0	0	F	BLACK			
NBNORG0000127529	NHMSYS0021218211	Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ooctonus	Ooctonus hemipterus	Haliday, 1833	Species			Y																																									0	0	F	BLACK			
NBNORG0000127530	NHMSYS0021218217	Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ooctonus	Ooctonus insignis	Haliday, 1833	Species			Y																																									0	0	F	BLACK			
NBNORG0000127531	NHMSYS0021218223	Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ooctonus	Ooctonus notatus	Walker, 1846	Species			Y																																									0	0	F	BLACK			
NBNORG0000127532	NHMSYS0021218229	Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ooctonus	Ooctonus sublaevis	Förster, 1847	Species			Y																																									0	0	F	BLACK			
NBNORG0000102962	NHMSYS0020732893	Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ooctonus	Ooctonus vulgatus	Haliday, 1833	Species			Y																																									0	0	F	BLACK			
NBNORG0000068384	NHMSYS0000604974	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis apiculata	W.West	Species			Y																																									0	0	F	BLACK			
NBNORG0000068385	NHMSYS0000604976	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis asymmetrica	W. et G.S.West	Species			Y																																									0	0	F	BLACK			
NBNORG0000068386	NHMSYS0000604977	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis borgei	J.Snow	Species			Y																																									0	0	F	BLACK			
NBNORG0000068387	NHMSYS0000604984	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis elliptica	W.West	Species	Oocystis elliptica forma minor		Y																																									0	0	F	BLACK			
NBNORG0000068388	NHMSYS0000604987	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis lacustris	Chodat	Species	Oocystella lacustris		Y																																									0	0	F	BLACK			
NBNORG0000068389	NHMSYS0000604988	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis marssonii	Lemmerm., 1898	Species	Oocystis crassa var. marssonii;Ooocystis marssonii		Y																																									0	0	F	BLACK			
NBNORG0000068390	NHMSYS0000604989	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis naegelii	A.Braun	Species			Y																																									0	0	F	BLACK			
NBNORG0000068391	NHMSYS0000604990	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis natans	(Lemmerm.) Lemmerm.	Species	Oocystella natans		Y																																									0	0	F	BLACK			
NBNORG0000068392	NHMSYS0000604991	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis nodulosa	W. et G.S.West	Species			Y																																									0	0	F	BLACK			
NBNORG0000068393	NHMSYS0000604992	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis novae-semliae	Wille	Species	Oocystis novae-semliae var. maxima		Y																																									0	0	F	BLACK			
NBNORG0000068395	NHMSYS0000604995	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis panduriformis	W. et G.S.West	Species	Oocystis panduriformis forma major;Oocystis panduriformis var. pachyderma		Y																																									0	0	F	BLACK			
NBNORG0000068397	NHMSYS0000604998	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis parva	W. et G.S.West	Species	Oocystella parva		Y																																									0	0	F	BLACK			
NBNORG0000068398	NHMSYS0000604999	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis pusilla	Hansg.	Species			Y																																									0	0	F	BLACK			
NBNORG0000068399	NHMSYS0000605000	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	Oocystis solitaria	Wittr. ex Wittr. et Nordst.	Species	Oocystis crassa;Oocystis solitaria var. notabile		Y																																									0	0	F	BLACK			
NBNORG0000088942	NHMSYS0001719320	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Oodes	Oodes helopioides	(Fabricius, 1792)	Species			Y					4	NS	LC; Nationally Scarce	GB Rarity listing (1); IUCN Threat listing (1)	predator	predator	wetland	acid & sedge peats	shallow freshwater pond >> aquatic: well vegetated	W314		Arthropoda										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000131697	NHMSYS0021292974	Animalia	Arthropoda	Arachnida	Mesostigmata	Dinychidae	Oodinychus	Oodinychus janeti	(Berlese, 1904)	Species			Y																																									0	0	F	BLACK			
NBNORG0000126792	NHMSYS0021213752	Animalia	Arthropoda	Insecta	Hymenoptera	Encyrtidae	Ooencyrtus	Ooencyrtus brunneipes	Noyes, 1978	Species			Y																																									0	0	F	BLACK			
NBNORG0000048136	NHMSYS0000067127	Chromista	Foraminifera	Foraminifera incertae sedis	Lagenida	Ellipsolagenidae	Oolina	Oolina alcocki	(White, 1956)	Species																																												0	0	F	BLACK			
NBNORG0000048137	NHMSYS0000067128	Chromista	Foraminifera	Foraminifera incertae sedis	Lagenida	Ellipsolagenidae	Oolina	Oolina apiopleura	(Löblich & Tappan, 1953)	Species																																												0	0	F	BLACK			
NBNORG0000048138	NHMSYS0000067129	Chromista	Foraminifera	Foraminifera incertae sedis	Lagenida	Ellipsolagenidae	Oolina	Oolina lineata	(Williamson, 1848)	Species																																												0	0	F	BLACK			
NBNORG0000089764	NHMSYS0001744239	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Oomorphus	Oomorphus concolor	(Sturm, 1807)	Species	Lamprosoma concolor		Y					1		LC	IUCN Threat listing (1)	herbivore	herbivore	tree-associated	shaded woodland floor	conifer or broadleaved >> broadleaved only, humidity >> damp, shadiness >> heavy shade, woodland habitat >> undergrowth			Hedera helix, Plantae										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000082049	NHMSYS0001491353	Fungi	Ascomycota	Dothideomycetes	Acrospermales	Acrospermaceae	Oomyces	Oomyces carneoalbus	(Lib.) Berk. & Broome	Species	Oomyces carneoalba;Sphaeria carneoalba		Y																																									0	0	F	BLACK			
NBNORG0000127325	NHMSYS0021216973	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Oomyzus	Oomyzus anomalus	Graham, 1991	Species			Y																																									0	0	F	BLACK			
NBNORG0000127326	NHMSYS0021216979	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Oomyzus	Oomyzus galerucivorus	(Hedqvist, 1959)	Species			Y																																									0	0	F	BLACK			
NBNORG0000127327	NHMSYS0021216985	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Oomyzus	Oomyzus incertus	(Ratzeburg, 1844)	Species			Y																																									0	0	F	BLACK			
NBNORG0000108400	NHMSYS0020978262	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Oomyzus	Oomyzus scaposus	(Thomson, 1878)	Species			Y																																									0	0	F	BLACK			
NBNORG0000127328	NHMSYS0021216991	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Oomyzus	Oomyzus tanaceti	(Graham, 1985)	Species			Y																																									0	0	F	BLACK			
NBNORG0000037584	NBNSYS0000184936	Animalia	Arthropoda	Maxillopoda	Cyclopoida	Notodelphyidae	Ooneides	Ooneides amela	Chatton & Brément, 1915	Species					Y																																							0	0	F	BLACK			
NBNORG0000068401	NHMSYS0000605005	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oonephris	Oonephris obesa	(West et G.S.West) Fott	Species	Nephrocytium ecdysiscepanum;Nephrocytium obesum		Y																																									0	0	F	BLACK			
NBNORG0000010782	NBNSYS0000008630	Animalia	Arthropoda	Arachnida	Araneae	Oonopidae	Oonops	Oonops domesticus	de Dalmas, 1916	Species			Y					1		LC	IUCN Threat listing (1)	predator	predator																RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000010781	NBNSYS0000008629	Animalia	Arthropoda	Arachnida	Araneae	Oonopidae	Oonops	Oonops pulcher	Templeton, 1835	Species			Y					1		LC	IUCN Threat listing (1)	predator	predator	tree-associated	shaded woodland floor	humidity >> dry, shadiness >> light shade, woodland habitat >> woodland litter			Arthropoda										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000082052	NHMSYS0001491358	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Oospora	Oospora porriginis	(Mont.) Sacc.	Species	Oidium porriginis		Y																																									0	0	F	BLACK			
NBNORG0000082053	BMSSYS0000048648	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Oospora	Oospora sulphurella	Sacc. & Roum.	Species	Oospora sulfurea		Y																																									0	0	F	BLACK			
NBNORG0000003917	BMSSYS0000012391	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Oospora	Oospora variabilis	(Lindner) Lindau	Species	Monilia variabilis		Y																																									0	0	F	BLACK			
NBNORG0000018053	NBNSYS0000024659	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Ootypus	Ootypus globosus	(Waltl, 1838)	Species			Y																																									0	0	F	BLACK			
NBNORG0000020095	NBNSYS0000029151	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opacifrons	Opacifrons coxata	(Stenhammar, 1855)	Species	Leptocera coxata;Limosina coxata;Limosina quisquilia;Opacifrons pusio;Opacifrons quisquilia		Y																																									0	0	F	BLACK			
NBNORG0000130318	NHMSYS0021264837	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opacifrons	Opacifrons maculifrons	(Becker, 1907)	Species			Y																																									0	0	F	BLACK			
NBNORG0000123582	NHMSYS0021184735	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Epitoniidae	Opalia	Opalia crenata	(Linnaeus, 1758)	Species					Y																																							0	0	F	BLACK			
NBNORG0000042665	NBNSYS0100004315	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina calcarifera	(Rohácek, 1975)	Species	Limosina calcarifera		Y																																									0	0	F	BLACK			
NBNORG0000020109	NBNSYS0000029165	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina collini	(Richards, 1929)	Species	Leptocera collini;Leptocera grenstedi;Opalimosina grenstedi;Opalimosina grenstedti		Y																																									0	0	F	BLACK			
NBNORG0000020116	NBNSYS0000029174	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina czernyi	(Duda, 1918)	Species	Limosina czernyi;Limosina lambi;Opalimosina lambi		Y																																									0	0	F	BLACK			
NBNORG0000020110	NBNSYS0000029166	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina denticulata	(Duda, 1924)	Species	Leptocera denticulata;Limosina denticulata		Y																																									0	0	F	BLACK			
NBNORG0000020102	NBNSYS0000029158	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina liliputana	(Rondani, 1880)	Species	Leptocera appendiculata;Limosina appendiculata;Limosina liliputana;Opalimosina appendiculata		Y																																									0	0	F	BLACK			
NBNORG0000020119	NBNSYS0000029179	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina mirabilis	(Collin, 1902)	Species	Leptocera mirabilis;Limosina mirabilis		Y																																									0	0	F	BLACK			
NBNORG0000020114	NBNSYS0000029172	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Opalimosina	Opalimosina simplex	(Richards, 1929)	Species	Leptocera simplex		Y																																									0	0	F	BLACK			
NBNORG0000018155	NBNSYS0000024826	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Opatrum	Opatrum sabulosum	(Linnaeus, 1761)	Species			Y					4	NS	LC; Nationally Scarce	GB Rarity listing (1); IUCN Threat listing (1)	saprophagous	saprophagous	open habitats	short sward & bare ground	habitats >> exposed sand, soil humidity >> variable humidity, soil type >> sand		calcareous grassland: Moderate											RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000097647	NHMSYS0020528238	Animalia	Mollusca	Gastropoda	Pulmonata	Subulinidae	Opeas	Opeas hannense	(Rang, 1831)	Species	Opeas hannensis;Opeas pumilum	Y	Y																																									0	0	F	BLACK			
NBNORG0000048447	NHMSYS0000067668	Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Lepocreadiidae	Opechona	Opechona bacillaris	(Molin, 1859)	Species																																												0	0	F	BLACK			
NBNORG0000095916	NHMSYS0020327879	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha anomea	Nyl.	Species			Y																										RedList_GB_post2001-DD			NR-includes												0	0	F	BLACK			
NBNORG0000015764	NBNSYS0000019198	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha areniseda	Nyl.	Species	Bacidia premneoides;Bilimbia premneoides;Bilimbia premnioides;Lecidea premneoides;Opegrapha actophila		Y																										RedList_GB_post2001-LC			NS-includes				Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000120727	BMSSYS0000048650	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha arthoniicola	Coppins & S.Y. Kondr.	Species			Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000015782	NBNSYS0000019235	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha brevis	Coppins	Species	"Opegrapha “sp. A"""		Y																										RedList_GB_post2001-NT			NR-includes				Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000015767	NBNSYS0000019202	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha cesareensis	Nyl.	Species	Opegrapha atrula var. hysteriiformis;Opegrapha hysteriiformis		Y																										RedList_GB_post2001-LC															0	0	F	BLACK			
